,OrderWeek,Segment,City,State,Region,SubCategory,Discount
2461,28,Consumer,Seattle,Washington,West,Binders,0.2
2462,48,Consumer,New York City,New York,East,Binders,0.2
2463,48,Consumer,New York City,New York,East,Binders,0.2
2464,48,Consumer,New York City,New York,East,Phones,0.0
2465,48,Consumer,New York City,New York,East,Labels,0.0
2466,18,Consumer,Newport News,Virginia,South,Paper,0.0
2467,18,Consumer,Newport News,Virginia,South,Storage,0.0
2468,18,Consumer,Newport News,Virginia,South,Paper,0.0
2469,18,Consumer,Newport News,Virginia,South,Storage,0.0
2470,3,Consumer,Fayetteville,North Carolina,South,Furnishings,0.2
2471,3,Consumer,Fayetteville,North Carolina,South,Bookcases,0.2
2472,3,Consumer,Fayetteville,North Carolina,South,Appliances,0.2
2473,44,Consumer,Los Angeles,California,West,Chairs,0.2
2474,44,Consumer,Los Angeles,California,West,Accessories,0.0
2475,44,Consumer,Los Angeles,California,West,Labels,0.0
2476,44,Consumer,Los Angeles,California,West,Appliances,0.0
2477,36,Corporate,Los Angeles,California,West,Tables,0.2
2478,37,Consumer,New York City,New York,East,Art,0.0
2479,25,Consumer,Dallas,Texas,Central,Supplies,0.2
2480,25,Consumer,Dallas,Texas,Central,Storage,0.2
2481,51,Consumer,Seattle,Washington,West,Storage,0.0
2482,35,Home Office,Seattle,Washington,West,Phones,0.2
2483,35,Home Office,Seattle,Washington,West,Tables,0.0
2484,35,Home Office,Seattle,Washington,West,Binders,0.2
2485,35,Home Office,Seattle,Washington,West,Art,0.0
2486,1,Corporate,Newark,Delaware,East,Storage,0.0
2487,1,Corporate,Newark,Delaware,East,Art,0.0
2488,1,Corporate,Newark,Delaware,East,Paper,0.0
2489,41,Consumer,New York City,New York,East,Phones,0.0
2490,41,Consumer,New York City,New York,East,Paper,0.0
2491,50,Consumer,Los Angeles,California,West,Paper,0.0
2492,47,Consumer,Jamestown,New York,East,Phones,0.0
2493,36,Consumer,Houston,Texas,Central,Tables,0.3
2494,36,Consumer,Houston,Texas,Central,Phones,0.2
2495,25,Consumer,Mishawaka,Indiana,Central,Chairs,0.0
2496,39,Home Office,San Diego,California,West,Storage,0.0
2497,39,Home Office,San Diego,California,West,Envelopes,0.0
2498,20,Corporate,San Francisco,California,West,Binders,0.2
2499,25,Consumer,Miami,Florida,South,Envelopes,0.2
2500,24,Corporate,Skokie,Illinois,Central,Paper,0.2
2503,46,Consumer,San Francisco,California,West,Labels,0.0
2504,30,Consumer,San Francisco,California,West,Storage,0.0
2505,30,Consumer,San Francisco,California,West,Supplies,0.0
2506,30,Consumer,San Francisco,California,West,Furnishings,0.0
2508,9,Corporate,Los Angeles,California,West,Phones,0.2
2509,9,Corporate,Los Angeles,California,West,Accessories,0.0
2510,46,Home Office,Oklahoma City,Oklahoma,Central,Storage,0.0
2511,16,Consumer,Monroe,Louisiana,South,Accessories,0.0
2513,45,Corporate,Chicago,Illinois,Central,Accessories,0.2
2514,45,Corporate,Chicago,Illinois,Central,Chairs,0.3
2515,36,Consumer,Bowling Green,Ohio,East,Storage,0.2
2516,46,Consumer,Houston,Texas,Central,Envelopes,0.2
2517,18,Corporate,Westfield,New Jersey,East,Furnishings,0.0
2518,41,Home Office,Oklahoma City,Oklahoma,Central,Labels,0.0
2519,41,Home Office,Oklahoma City,Oklahoma,Central,Labels,0.0
2520,41,Home Office,Oklahoma City,Oklahoma,Central,Appliances,0.0
2521,41,Home Office,Oklahoma City,Oklahoma,Central,Paper,0.0
2522,41,Home Office,Oklahoma City,Oklahoma,Central,Phones,0.0
2523,41,Home Office,Oklahoma City,Oklahoma,Central,Binders,0.0
2524,15,Consumer,Houston,Texas,Central,Art,0.2
2525,15,Consumer,Houston,Texas,Central,Accessories,0.2
2528,15,Consumer,Houston,Texas,Central,Paper,0.2
2529,43,Home Office,Fort Lauderdale,Florida,South,Paper,0.2
2530,33,Corporate,Little Rock,Arkansas,South,Paper,0.0
2531,33,Corporate,Little Rock,Arkansas,South,Binders,0.0
2532,33,Corporate,Little Rock,Arkansas,South,Fasteners,0.0
2533,33,Corporate,Little Rock,Arkansas,South,Accessories,0.0
2534,33,Corporate,Philadelphia,Pennsylvania,East,Storage,0.2
2535,36,Corporate,La Quinta,California,West,Accessories,0.0
2536,5,Consumer,Cleveland,Ohio,East,Chairs,0.3
2537,5,Consumer,Cleveland,Ohio,East,Phones,0.4
2538,5,Consumer,Cleveland,Ohio,East,Phones,0.4
2539,29,Corporate,San Francisco,California,West,Chairs,0.2
2540,29,Corporate,San Francisco,California,West,Chairs,0.2
2541,17,Corporate,Scottsdale,Arizona,West,Furnishings,0.2
2542,39,Corporate,Philadelphia,Pennsylvania,East,Appliances,0.2
2543,36,Home Office,Malden,Massachusetts,East,Bookcases,0.0
2544,36,Home Office,Malden,Massachusetts,East,Labels,0.0
2545,15,Consumer,San Jose,California,West,Storage,0.0
2546,15,Consumer,San Jose,California,West,Bookcases,0.15
2547,33,Consumer,Phoenix,Arizona,West,Art,0.2
2548,33,Consumer,Phoenix,Arizona,West,Phones,0.2
2549,33,Consumer,Phoenix,Arizona,West,Paper,0.2
2550,33,Consumer,Phoenix,Arizona,West,Labels,0.2
2551,46,Consumer,Henderson,Kentucky,South,Furnishings,0.0
2552,46,Consumer,Henderson,Kentucky,South,Binders,0.0
2553,37,Home Office,Columbia,South Carolina,South,Paper,0.0
2554,33,Consumer,Tallahassee,Florida,South,Phones,0.2
2555,39,Consumer,New York City,New York,East,Accessories,0.0
2557,13,Corporate,Coral Springs,Florida,South,Appliances,0.2
2558,22,Consumer,Orem,Utah,West,Bookcases,0.0
2559,22,Consumer,Orem,Utah,West,Labels,0.0
2560,22,Consumer,Orem,Utah,West,Storage,0.0
2561,52,Consumer,Nashville,Tennessee,South,Labels,0.2
2562,52,Consumer,Nashville,Tennessee,South,Paper,0.2
2563,12,Corporate,New York City,New York,East,Accessories,0.0
2564,12,Corporate,New York City,New York,East,Storage,0.0
2565,51,Consumer,Bowling Green,Kentucky,South,Accessories,0.0
2566,44,Consumer,Bellingham,Washington,West,Binders,0.2
2567,44,Consumer,Bellingham,Washington,West,Tables,0.0
2568,36,Corporate,New York City,New York,East,Storage,0.0
2569,52,Corporate,Newark,Ohio,East,Phones,0.4
2570,52,Corporate,Newark,Ohio,East,Art,0.2
2571,28,Home Office,Woodstock,Illinois,Central,Art,0.2
2572,32,Consumer,Carrollton,Texas,Central,Accessories,0.2
2573,27,Home Office,Lafayette,Indiana,Central,Furnishings,0.0
2574,47,Corporate,Columbus,Georgia,South,Envelopes,0.0
2575,47,Corporate,Columbus,Georgia,South,Binders,0.0
2576,47,Corporate,Columbus,Georgia,South,Envelopes,0.0
2577,47,Corporate,Columbus,Georgia,South,Appliances,0.0
2578,4,Home Office,Alexandria,Virginia,South,Furnishings,0.0
2579,4,Home Office,Alexandria,Virginia,South,Storage,0.0
2580,4,Home Office,Alexandria,Virginia,South,Paper,0.0
2581,4,Home Office,Alexandria,Virginia,South,Paper,0.0
2583,4,Home Office,Alexandria,Virginia,South,Furnishings,0.0
2584,4,Home Office,Alexandria,Virginia,South,Phones,0.0
2585,45,Corporate,Haltom City,Texas,Central,Envelopes,0.2
2586,26,Consumer,New York City,New York,East,Storage,0.0
2587,26,Consumer,New York City,New York,East,Furnishings,0.0
2588,18,Home Office,Los Angeles,California,West,Storage,0.0
2589,18,Home Office,Los Angeles,California,West,Phones,0.2
2591,36,Consumer,Wheeling,Illinois,Central,Tables,0.5
2592,47,Corporate,Summerville,South Carolina,South,Phones,0.0
2593,47,Corporate,Summerville,South Carolina,South,Binders,0.0
2594,19,Corporate,Columbus,Indiana,Central,Envelopes,0.0
2595,19,Corporate,Columbus,Indiana,Central,Binders,0.0
2596,19,Corporate,Columbus,Indiana,Central,Phones,0.0
2597,19,Corporate,Columbus,Indiana,Central,Storage,0.0
2598,19,Corporate,Columbus,Indiana,Central,Paper,0.0
2599,16,Consumer,New York City,New York,East,Appliances,0.0
2600,16,Consumer,New York City,New York,East,Supplies,0.0
2601,22,Consumer,New York City,New York,East,Paper,0.0
2602,22,Consumer,New York City,New York,East,Machines,0.0
2603,22,Consumer,New York City,New York,East,Bookcases,0.2
2604,22,Consumer,New York City,New York,East,Furnishings,0.0
2606,9,Home Office,San Diego,California,West,Art,0.0
2607,48,Corporate,Arlington,Texas,Central,Accessories,0.2
2608,48,Corporate,Arlington,Texas,Central,Labels,0.2
2609,48,Corporate,Arlington,Texas,Central,Tables,0.3
2610,48,Corporate,Arlington,Texas,Central,Labels,0.2
2611,48,Corporate,Arlington,Texas,Central,Paper,0.2
2613,17,Corporate,Los Angeles,California,West,Chairs,0.2
2614,17,Corporate,Los Angeles,California,West,Chairs,0.2
2615,17,Corporate,Los Angeles,California,West,Binders,0.2
2616,13,Consumer,San Francisco,California,West,Labels,0.0
2618,51,Corporate,Carlsbad,New Mexico,West,Art,0.0
2619,51,Corporate,Carlsbad,New Mexico,West,Phones,0.2
2620,51,Corporate,Carlsbad,New Mexico,West,Storage,0.0
2621,51,Corporate,Carlsbad,New Mexico,West,Labels,0.0
2622,49,Corporate,Saint Louis,Missouri,Central,Paper,0.0
2623,42,Home Office,New York City,New York,East,Copiers,0.2
2624,42,Home Office,New York City,New York,East,Phones,0.0
2625,42,Home Office,New York City,New York,East,Envelopes,0.0
2626,42,Home Office,New York City,New York,East,Phones,0.0
2627,46,Corporate,Springfield,Ohio,East,Accessories,0.2
2630,37,Consumer,Tulsa,Oklahoma,Central,Paper,0.0
2631,20,Consumer,Seattle,Washington,West,Furnishings,0.0
2632,20,Consumer,Seattle,Washington,West,Chairs,0.2
2633,20,Consumer,Seattle,Washington,West,Chairs,0.2
2634,27,Corporate,Fayetteville,North Carolina,South,Furnishings,0.2
2636,33,Corporate,Los Angeles,California,West,Storage,0.0
2637,24,Consumer,New York City,New York,East,Paper,0.0
2638,24,Consumer,New York City,New York,East,Binders,0.2
2639,24,Consumer,New York City,New York,East,Art,0.0
2640,24,Consumer,New York City,New York,East,Chairs,0.1
2641,8,Consumer,Hot Springs,Arkansas,South,Accessories,0.0
2642,52,Consumer,Aurora,Illinois,Central,Paper,0.2
2643,15,Home Office,Raleigh,North Carolina,South,Phones,0.2
2644,15,Home Office,Raleigh,North Carolina,South,Furnishings,0.2
2645,36,Consumer,Tulsa,Oklahoma,Central,Furnishings,0.0
2646,36,Consumer,Tulsa,Oklahoma,Central,Binders,0.0
2647,36,Consumer,Tulsa,Oklahoma,Central,Paper,0.0
2648,36,Consumer,Tulsa,Oklahoma,Central,Furnishings,0.0
2649,36,Consumer,Tulsa,Oklahoma,Central,Phones,0.0
2650,39,Corporate,Hesperia,California,West,Bookcases,0.15
2651,37,Corporate,Provo,Utah,West,Binders,0.2
2652,37,Corporate,Provo,Utah,West,Binders,0.2
2653,37,Corporate,Provo,Utah,West,Paper,0.0
2654,37,Corporate,Provo,Utah,West,Bookcases,0.0
2655,37,Corporate,Provo,Utah,West,Binders,0.2
2656,37,Corporate,Provo,Utah,West,Storage,0.0
2657,37,Corporate,Provo,Utah,West,Labels,0.0
2658,33,Consumer,San Francisco,California,West,Envelopes,0.0
2659,52,Corporate,Gilbert,Arizona,West,Chairs,0.2
2661,48,Corporate,New York City,New York,East,Envelopes,0.0
2662,15,Home Office,Springfield,Missouri,Central,Binders,0.0
2663,17,Consumer,Memphis,Tennessee,South,Labels,0.2
2664,17,Consumer,Memphis,Tennessee,South,Tables,0.4
2666,39,Consumer,Amarillo,Texas,Central,Accessories,0.2
2667,39,Consumer,Amarillo,Texas,Central,Paper,0.2
2668,35,Home Office,Los Angeles,California,West,Chairs,0.2
2669,35,Home Office,Los Angeles,California,West,Appliances,0.0
2670,37,Corporate,Lowell,Massachusetts,East,Paper,0.0
2671,37,Corporate,Lowell,Massachusetts,East,Chairs,0.0
2672,37,Corporate,Lowell,Massachusetts,East,Paper,0.0
2673,37,Corporate,Lowell,Massachusetts,East,Storage,0.0
2674,48,Consumer,San Diego,California,West,Paper,0.0
2675,48,Consumer,Asheville,North Carolina,South,Art,0.2
2676,48,Consumer,Asheville,North Carolina,South,Appliances,0.2
2679,3,Home Office,Jackson,Michigan,Central,Binders,0.0
2680,3,Home Office,Jackson,Michigan,Central,Accessories,0.0
2681,3,Home Office,Jackson,Michigan,Central,Binders,0.0
2682,3,Home Office,Jackson,Michigan,Central,Machines,0.1
2683,3,Home Office,Jackson,Michigan,Central,Phones,0.0
2684,26,Consumer,Los Angeles,California,West,Binders,0.2
2685,36,Consumer,Thomasville,North Carolina,South,Envelopes,0.2
2688,46,Corporate,Los Angeles,California,West,Paper,0.0
2689,27,Consumer,Chicago,Illinois,Central,Art,0.2
2691,34,Consumer,Englewood,Colorado,West,Paper,0.2
2692,34,Consumer,Englewood,Colorado,West,Phones,0.2
2693,3,Corporate,Seattle,Washington,West,Furnishings,0.0
2694,42,Consumer,Hialeah,Florida,South,Furnishings,0.2
2695,5,Consumer,Lancaster,Ohio,East,Paper,0.2
2696,12,Home Office,Jacksonville,Florida,South,Machines,0.5
2697,12,Home Office,Jacksonville,Florida,South,Machines,0.5
2698,12,Home Office,Jacksonville,Florida,South,Paper,0.2
2699,12,Home Office,Jacksonville,Florida,South,Art,0.2
2700,12,Home Office,Jacksonville,Florida,South,Furnishings,0.2
2701,12,Home Office,Jacksonville,Florida,South,Fasteners,0.2
2702,12,Home Office,Jacksonville,Florida,South,Furnishings,0.2
2703,21,Consumer,Baltimore,Maryland,East,Paper,0.0
2704,28,Consumer,New York City,New York,East,Accessories,0.0
2705,24,Home Office,Carlsbad,New Mexico,West,Supplies,0.0
2706,24,Home Office,Carlsbad,New Mexico,West,Paper,0.0
2707,24,Home Office,Carlsbad,New Mexico,West,Paper,0.0
2708,5,Consumer,Los Angeles,California,West,Furnishings,0.0
2709,5,Consumer,Los Angeles,California,West,Machines,0.2
2711,41,Corporate,Lakewood,Ohio,East,Furnishings,0.2
2712,30,Consumer,Troy,New York,East,Art,0.0
2713,17,Consumer,Wilmington,North Carolina,South,Phones,0.2
2714,49,Home Office,Seattle,Washington,West,Art,0.0
2715,49,Corporate,New York City,New York,East,Phones,0.0
2716,34,Home Office,Columbus,Georgia,South,Accessories,0.0
2717,36,Consumer,New York City,New York,East,Phones,0.0
2718,51,Consumer,Costa Mesa,California,West,Storage,0.0
2720,45,Corporate,Cary,North Carolina,South,Fasteners,0.2
2721,45,Corporate,Cary,North Carolina,South,Appliances,0.2
2722,15,Consumer,Alexandria,Virginia,South,Storage,0.0
2723,40,Consumer,Vallejo,California,West,Labels,0.0
2724,40,Consumer,Vallejo,California,West,Binders,0.2
2725,45,Consumer,Philadelphia,Pennsylvania,East,Phones,0.4
2726,45,Consumer,Philadelphia,Pennsylvania,East,Tables,0.4
2728,51,Consumer,Toledo,Ohio,East,Phones,0.4
2729,7,Consumer,Seattle,Washington,West,Art,0.0
2730,7,Consumer,Seattle,Washington,West,Accessories,0.0
2731,7,Consumer,Seattle,Washington,West,Furnishings,0.0
2732,27,Consumer,Plainfield,New Jersey,East,Phones,0.0
2733,27,Consumer,Plainfield,New Jersey,East,Art,0.0
2734,8,Consumer,Las Cruces,New Mexico,West,Paper,0.0
2735,46,Consumer,Newark,Delaware,East,Phones,0.0
2736,46,Consumer,Newark,Delaware,East,Paper,0.0
2737,46,Consumer,Newark,Delaware,East,Bookcases,0.0
2738,46,Consumer,Newark,Delaware,East,Phones,0.0
2739,15,Corporate,Hoover,Alabama,South,Supplies,0.0
2740,15,Corporate,Hoover,Alabama,South,Accessories,0.0
2741,8,Consumer,Newark,Ohio,East,Envelopes,0.2
2742,45,Consumer,San Diego,California,West,Furnishings,0.0
2743,25,Corporate,San Francisco,California,West,Furnishings,0.0
2744,25,Corporate,San Francisco,California,West,Phones,0.2
2745,32,Consumer,Jacksonville,North Carolina,South,Accessories,0.2
2746,20,Consumer,Franklin,Massachusetts,East,Tables,0.3
2747,47,Home Office,Frisco,Texas,Central,Accessories,0.2
2749,23,Consumer,Seattle,Washington,West,Chairs,0.2
2751,22,Consumer,Los Angeles,California,West,Chairs,0.2
2752,16,Consumer,San Francisco,California,West,Art,0.0
2753,16,Consumer,San Francisco,California,West,Accessories,0.0
2754,16,Consumer,San Francisco,California,West,Phones,0.2
2755,16,Consumer,San Francisco,California,West,Appliances,0.0
2756,16,Consumer,San Francisco,California,West,Paper,0.0
2757,23,Consumer,New York City,New York,East,Accessories,0.0
2758,10,Home Office,Columbus,Georgia,South,Furnishings,0.0
2759,10,Home Office,Columbus,Georgia,South,Storage,0.0
2760,22,Home Office,Murray,Utah,West,Paper,0.0
2761,41,Home Office,San Francisco,California,West,Accessories,0.0
2762,41,Home Office,San Francisco,California,West,Binders,0.2
2765,25,Home Office,Philadelphia,Pennsylvania,East,Storage,0.2
2766,2,Consumer,Philadelphia,Pennsylvania,East,Appliances,0.2
2767,2,Consumer,Philadelphia,Pennsylvania,East,Appliances,0.2
2769,14,Consumer,Dallas,Texas,Central,Accessories,0.2
2770,14,Consumer,Dallas,Texas,Central,Accessories,0.2
2771,35,Consumer,Waukesha,Wisconsin,Central,Storage,0.0
2772,49,Consumer,Fort Lauderdale,Florida,South,Furnishings,0.2
2773,47,Consumer,Detroit,Michigan,Central,Binders,0.0
2774,45,Home Office,Springfield,Ohio,East,Paper,0.2
2775,42,Consumer,San Diego,California,West,Storage,0.0
2776,52,Corporate,Colorado Springs,Colorado,West,Appliances,0.2
2777,29,Consumer,Bakersfield,California,West,Bookcases,0.15
2778,17,Corporate,Pompano Beach,Florida,South,Furnishings,0.2
2779,17,Corporate,Pompano Beach,Florida,South,Accessories,0.2
2780,18,Consumer,New York City,New York,East,Labels,0.0
2782,45,Consumer,Detroit,Michigan,Central,Phones,0.0
2783,44,Corporate,Philadelphia,Pennsylvania,East,Phones,0.4
2784,40,Corporate,Troy,Ohio,East,Phones,0.4
2785,39,Home Office,Los Angeles,California,West,Chairs,0.2
2786,39,Home Office,Los Angeles,California,West,Fasteners,0.0
2788,49,Corporate,Corpus Christi,Texas,Central,Art,0.2
2790,38,Corporate,Omaha,Nebraska,Central,Appliances,0.0
2791,38,Corporate,Omaha,Nebraska,Central,Appliances,0.0
2792,38,Corporate,Omaha,Nebraska,Central,Paper,0.0
2794,15,Corporate,Redondo Beach,California,West,Phones,0.2
2795,15,Corporate,Redondo Beach,California,West,Binders,0.2
2796,15,Corporate,Redondo Beach,California,West,Bookcases,0.15
2797,42,Consumer,Little Rock,Arkansas,South,Art,0.0
2798,42,Consumer,Little Rock,Arkansas,South,Paper,0.0
2799,42,Consumer,Little Rock,Arkansas,South,Binders,0.0
2800,43,Corporate,Miami,Florida,South,Phones,0.2
2801,44,Consumer,Salem,Oregon,West,Art,0.2
2802,44,Consumer,Las Cruces,New Mexico,West,Furnishings,0.0
2803,20,Consumer,San Francisco,California,West,Paper,0.0
2804,20,Consumer,San Francisco,California,West,Paper,0.0
2805,37,Consumer,El Paso,Texas,Central,Chairs,0.3
2806,30,Consumer,Seattle,Washington,West,Fasteners,0.0
2807,30,Consumer,Seattle,Washington,West,Paper,0.0
2808,30,Consumer,Seattle,Washington,West,Bookcases,0.0
2809,30,Consumer,Seattle,Washington,West,Chairs,0.2
2810,47,Home Office,Milwaukee,Wisconsin,Central,Paper,0.0
2811,47,Home Office,Milwaukee,Wisconsin,Central,Furnishings,0.0
2812,47,Home Office,Milwaukee,Wisconsin,Central,Tables,0.0
2813,47,Home Office,Milwaukee,Wisconsin,Central,Accessories,0.0
2814,47,Home Office,Milwaukee,Wisconsin,Central,Tables,0.0
2815,36,Home Office,Franklin,Massachusetts,East,Binders,0.0
2816,36,Home Office,Franklin,Massachusetts,East,Chairs,0.0
2817,36,Home Office,Franklin,Massachusetts,East,Furnishings,0.0
2818,36,Home Office,Franklin,Massachusetts,East,Storage,0.0
2819,18,Consumer,Encinitas,California,West,Binders,0.2
2820,18,Consumer,Encinitas,California,West,Tables,0.2
2821,52,Consumer,Anaheim,California,West,Phones,0.2
2822,38,Consumer,Arlington,Texas,Central,Art,0.2
2823,38,Consumer,Arlington,Texas,Central,Storage,0.2
2824,39,Home Office,Houston,Texas,Central,Paper,0.2
2825,39,Home Office,Houston,Texas,Central,Bookcases,0.32
2827,39,Home Office,Houston,Texas,Central,Envelopes,0.2
2828,16,Consumer,Lancaster,Ohio,East,Paper,0.2
2829,16,Consumer,Lancaster,Ohio,East,Storage,0.2
2830,16,Consumer,Lancaster,Ohio,East,Paper,0.2
2831,44,Consumer,Portland,Oregon,West,Storage,0.2
2832,44,Consumer,Portland,Oregon,West,Phones,0.2
2833,4,Corporate,Hoover,Alabama,South,Art,0.0
2834,4,Corporate,Hoover,Alabama,South,Binders,0.0
2835,45,Consumer,Los Angeles,California,West,Appliances,0.0
2836,45,Consumer,Los Angeles,California,West,Paper,0.0
2837,45,Consumer,Los Angeles,California,West,Binders,0.2
2838,23,Consumer,Tallahassee,Florida,South,Machines,0.5
2839,36,Corporate,New York City,New York,East,Storage,0.0
2840,11,Home Office,Chesapeake,Virginia,South,Chairs,0.0
2841,35,Consumer,Fayetteville,North Carolina,South,Paper,0.2
